0.114020666530676,-0.281027832903226
0.130249579416261,-0.830429682993516
0.132108484353997,-0.88455017720647
0.118402514715548,-0.527074897864548
0.0909457170821117,0.270649386619244
0.0534823840733145,1.42936568443546
0.0100132189137493,2.70131246087737
-0.0364343482956703,4.08440218691281
-0.0838128292327527,5.43280229299349
-0.130778746709634,6.70692586791604
-0.176386842822768,7.87628727448377
-0.21984646766769,8.89770270794513
-0.260429889577054,9.81730667083871
-0.297570743402736,10.6241295869128
-0.330831616645481,11.2910401610645
-0.359908310394436,11.861353941758
-0.384663033411116,12.3250490452129
-0.405139908881424,12.7332589124387
-0.421605155096164,13.0714276636645
-0.434582260833694,13.3658687928742
-0.444824267485723,13.6016945707097
-0.453219709242792,13.8026339915516
-0.460748666043262,13.9594637271161
-0.468386484239649,14.1099319428774
-0.47704919754178,14.242631138529
-0.487517830825273,14.3703261664516
-0.500426177285298,14.4742271075161
-0.516277860286264,14.6122303893193
-0.535518483204078,14.789403453871
-0.558511666573297,14.9427526787194
-0.585570221818551,15.1592589534516
-0.616952041621636,15.3854354537903
-0.652879030482484,15.656452938658
-0.693550762165168,15.9804754632129
-0.739185826398278,16.3583563536645
-0.789948772618641,16.7707270383549
-0.845920727855404,17.243634555729
-0.907017108768449,17.7496272483838
-0.972878001653247,18.3161502886516
-1.04280578215513,18.9004165011742
-1.11566177465394,19.5175832876774
-1.18983333327621,20.1093696738871
-1.26325975137448,20.6863950106839
-1.33353501216528,21.2924490939161
-1.39789839107382,21.8122786082193
-1.45319774250458,22.2719343788386
-1.49584374532095,22.6492301768387
-1.52192188328121,22.8969723189258
-1.52756091904202,22.9664942812903
-1.50898542231339,22.7470906980613
-1.46277284416691,22.5333617708065
-1.38620525407056,21.9884289372872
-1.27878744025494,21.0202492202453
-1.14251369257442,19.6133691048936
-0.982372817827021,17.7237090625421
-0.806345901104178,15.4168315367742
-0.625031262612798,12.8396062647873
-0.450318215589045,10.1342298183487
-0.293478743889762,7.50198792841288
-0.163121622749417,5.11388701473241
-0.0636944473906029,3.11834010025821
0.0047310778350488,1.62165782761292
0.0458315298140493,0.667889613883974
0.0653076073724212,0.209798899929071
0.0696960634968975,0.16654999566453
0.0649809068122585,0.412347171290318
0.0558128806371666,0.827512150348345
0.045376715631011,1.36185314373225
0.0357163967770062,1.89746803961286
0.0279515856761854,2.42274275248704
0.0224877952768011,2.92379297219354
0.0192468592059599,3.37438337914191
0.0178663915388843,3.78637542912255
0.0179326145931553,4.18054617112257
0.0190235796107458,4.53200962982577
0.0206834917718383,4.8612329437903
0.0225065773508085,5.15021489452902
0.0242163479438783,5.38710532098062
0.0257666855099828,5.55343083992257
0.0271791325119648,5.61491322055162
0.0283948453175271,5.57666966406452
0.0292899862924948,5.43661924710322
0.029698884226268,5.19304163888388
0.0294394166551713,4.85823466020002
0.0282596574442385,4.47764413067103
0.0258690691274188,4.05660583956456
0.0222899886086719,3.55896576047099
0.0178044325529872,3.10125099806135
0.0127765230801934,2.66864906539355
0.00757238596058987,2.30825392058067
0.00268933613814945,1.97738672261294
-0.00119611356425921,1.76799330084195
-0.0033748011336785,1.62794763877419
-0.00314760068802851,1.52407752419999
0.000196318928038504,1.48292134760644
0.00759921413396954,1.43309766193546
0.020026246829462,1.3327910839613
0.0381194742026578,1.11840809593872
0.0617064735809101,0.787337113980663
0.0886908165559751,0.326262075741934
0.114055893070332,-0.286367438064516
